CommoditySitcId,SitcCode,Sitc1Code,Sitc2Code,Sitc3Code,Sitc4Code,Sitc1Desc,Sitc2Desc,Sitc3Desc,Sitc4Desc,SitcDesc
3419,03419,0,03,03400,03410,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, fresh (live or dead) or chilled (excluding fillets and minced fish)","Livers and roes, fresh or chilled"
3421,03421,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Salmonidae, frozen (excluding livers and roes)"
3422,03422,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Flat fish, frozen (excluding livers and roes)"
3423,03423,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Tunas, skipjack or stripe-bellied bonito, frozen (excluding livers and roes)"
3424,03424,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Herrings, sardines, sardinella, brislings or sprats, frozen (excluding livers and roes)"
3425,03425,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Cod, frozen (excluding livers and roes)"
3426,03426,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Mackerel (scombrids), frozen (excluding livers and roes)"
3427,03427,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Hake, frozen (excluding livers and roes)"
3428,03428,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Other fish, frozen (excluding livers and roes)"
3429,03429,0,03,03400,03420,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish, frozen (excluding fillets and minced fish)","Livers and roes, frozen"
3440,03440,0,03,03400,03440,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish fillets, frozen","Fish fillets, frozen"
3451,03451,0,03,03400,03450,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish fillets, fresh or chilled, and other fish meat (whether or not minced),fresh, chilled or frozen","Fish fillets and other fish meat, fresh or chilled"
3455,03455,0,03,03400,03450,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, fresh (live or dead), chilled or frozen","Fish fillets, fresh or chilled, and other fish meat (whether or not minced),fresh, chilled or frozen","Fish meat (other than fillets), frozen"
3500,03500,0,03,03500,03500,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption",,"Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption"
3511,03511,0,03,03500,03510,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption","Fish, dried, salted or in brine, but not smoked","Cod(gadus morhua, gadus ogac, gadus macrocephalus, not in fillets), dried, whether or not salted"
3512,03512,0,03,03500,03510,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption","Fish, dried, salted or in brine, but not smoked","Fillets, dried, salted or in brine"
3513,03513,0,03,03500,03510,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption","Fish, dried, salted or in brine, but not smoked","Fish dried, whether or not salted, nes"
3521,03521,0,03,03500,03520,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption",Fish salted but not dried or smoked and fish in brine,"Cod(gadus morhua, gadus ogac,gadus macrocephalus) salted, in brine, but not smoked or dried"
3522,03522,0,03,03500,03520,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption",Fish salted but not dried or smoked and fish in brine,"Anchovies, salted, in brine, but not smoked or dried"
3529,03529,0,03,03500,03520,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption",Fish salted but not dried or smoked and fish in brine,"Fish other than cod or anchovies, salted, in brine but not dried or smoked"
3530,03530,0,03,03500,03530,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption","Fish (including fillets), smoked, whether or not cooked before or during the smoking process","Fish (including fillets), smoked, whether or not cooked before or during the smoking process"
3540,03540,0,03,03500,03540,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption","Fish liver and roes, dried, smoked, salted or in brine","Fish liver and roes, dried, smoked, salted or in brine"
3550,03550,0,03,03500,03550,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, dried, salted or in brine; smoked fish flours,meals & pellets of fish,fit for human consumption","Flours,meals,and pellets of fish fit for human consumption","Flours,meals,and pellets of fish fit for human consumption"
3600,03600,0,03,03600,03600,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets",,"Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets"
3611,03611,0,03,03600,03610,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Crustaceans, frozen","Shrimps and prawns, frozen"
3619,03619,0,03,03600,03610,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Crustaceans, frozen","Crustaceans,frozen,nes including flours,meals and pellets of crustaceans,fit for human consumption"
3620,03620,0,03,03600,03620,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Crustaceans,other than frozen including flours meals & pellets of crustaceans,fit for human consumption","Crustaceans,other than frozen including flours meals & pellets of crustaceans,fit for human consumption"
3631,03631,0,03,03600,03630,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Molluscs & aquatic invertebrates,fresh,chilled etc flours etc.thereof o/t crustaceans for human consumption",Oysters
3633,03633,0,03,03600,03630,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Molluscs & aquatic invertebrates,fresh,chilled etc flours etc.thereof o/t crustaceans for human consumption","Cuttlefish, octopus and squid, fresh or chilled"
3635,03635,0,03,03600,03630,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Molluscs & aquatic invertebrates,fresh,chilled etc flours etc.thereof o/t crustaceans for human consumption","Other molluscs and aquatic invertebrates, fresh or chilled"
3637,03637,0,03,03600,03630,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Molluscs & aquatic invertebrates,fresh,chilled etc flours etc.thereof o/t crustaceans for human consumption","Cuttlefish, octopus and squid, frozen, dried, salted or in brine;flours etc thereof for human consumption"
3639,03639,0,03,03600,03630,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Crustaceans, molluscs and aquatic invertebrates whether in shell or not;flours,meals and pellets","Molluscs & aquatic invertebrates,fresh,chilled etc flours etc.thereof o/t crustaceans for human consumption","Other molluscs and aquatic invertebrates, frozen, etc inc flours etc o/t crustaceans for human consumption"
3700,03700,0,03,03700,03700,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes",,"Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes"
3711,03711,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs","Salmon, whole or in pieces (but not minced), prepared or preserved"
3712,03712,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs","Herrings, sardines, sardinella and brislings or sprats, whole or in pieces (but not minced), prd or prs"
3713,03713,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs","Tunas,skipjack and bonito(sarda spr),whole or in pieces but not minced"
3714,03714,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs","Mackerel, whole or in pieces (but not minced), prepared or preserved"
3715,03715,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs","Fish nes, whole or in pieces (but not minced), prepared or preserved"
3716,03716,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs","Other fish, prepared or preserved, nes"
3717,03717,0,03,03700,03710,Food & live animals,"Fish,crustaceans,molluscs & aq.inverts & preps thereof","Fish, crustaceans, molluscs and other aquatic invertebrates, prepared or preserved, nes","Fish, prepared or preserved, nes; caviar and caviar substitutes prepared from fish eggs",Caviar and caviar substitutes prepared from fish eggs
